縣市,鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,Int_Floor
高雄市,三民區,房地(土地+建物)+車位,建興路61~90號,8.65,都市：其他:第三種商業區,,,1100116,土地2建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010611.0,94.53,2,1,1,有,有,5770000,61039.0,坡道機械,12.98,0,,RPVPMLRLJHGGFDE48DA,44.66,6.75,0.0,有,18.0,14
高雄市,三民區,房地(土地+建物)+車位,大昌二路91~120號,15.51,都市：其他:第四種商業區,,,1100202,土地1建物1車位1,四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860729.0,202.72,3,1,2,有,有,9500000,46863.0,坡道平面,36.58,0,,RPPNMLKKKHGGFDE96DA,83.75,51.66,0.0,有,,22
高雄市,三民區,房地(土地+建物),大福街209巷1~30號,19.52,都市：其他:第三種住宅區。,,,1100308,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820902.0,114.11,3,2,2,有,有,5380000,47147.0,,0.0,0,,RPVOMLMKLHGGFDE97DA,81.34,9.79,0.0,有,19.0,14
高雄市,三民區,房地(土地+建物)+車位,教仁路61~90號,12.95,都市：其他:第五種商業區,,,1100202,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941121.0,140.25,3,2,2,有,有,8500000,60606.0,坡道平面,16.55,0,含裝潢費；含傢俱設備費；,RPOOMLTKMHGGFDE08DA,77.96,14.8,0.0,有,,15
高雄市,三民區,房地(土地+建物)+車位,義華路421~450號,28.48,都市：其他:第四種住宅區,,,1100223,土地1建物1車位1,三層，四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850306.0,199.58,3,3,2,有,有,9380000,46999.0,坡道機械,0.0,0,,RPSNMLNLMHGGFDE87DA,101.97,45.47,0.0,有,25.0,14
高雄市,三民區,房地(土地+建物)+車位,天祥二路1~30號,20.85,都市：其他:第五種住宅區,,,1100327,土地1建物1車位2,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030831.0,221.42,3,2,2,有,有,13400000,60518.0,坡道平面,46.46,0,,RPRNMLSLMHGGFDE28DA,100.73,12.65,0.0,有,28.0,15
高雄市,三民區,房地(土地+建物)+車位,春陽街61~90號,13.82,都市：其他:第三種商業區,,,1100401,土地1建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831004.0,169.01999999999995,4,2,2,有,有,6300000,37274.0,坡道平面,0.0,0,,RPQPMLSLMHGGFDE38DA,100.28,13.91,0.0,有,,24
高雄市,楠梓區,房地(土地+建物)+車位,秀群路499巷7弄1~30號,10.42,都市：其他:第四種商業區,,,1100411,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020531.0,128.97,3,2,2,有,有,6050000,46910.0,坡道機械,8.26,0,,RPRVMLTKMHGGFEE56DA,70.83,8.55,0.0,有,,15
高雄市,左營區,房地(土地+建物)+車位,博愛三路301~330號,12.52,都市：其他:第五種住宅區,,,1100320,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,861024.0,149.17000000000004,3,2,2,有,有,9200000,61675.0,坡道機械,12.44,0,,RPTOMLSLMHGGFEE68DA,89.0,18.86,0.0,有,34.0,14
高雄市,左營區,房地(土地+建物)+車位,新榮街121~150號,37.87,都市：其他:第五種住宅區,,,1100204,土地1建物1車位2,十二層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1030704.0,446.77,4,2,3,有,有,38800000,84896.0,坡道平面,46.28,4800000,,RPWPMLSLMHGGFEE09DA,231.28,22.17,0.0,有,,28
高雄市,左營區,房地(土地+建物),文強路181~210號,9.01,都市：其他:第五種住宅區,,,1100316,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920224.0,66.04,2,1,1,有,有,5200000,78740.0,,0.0,0,,RPOOMLTLMHGGFEE28DA,47.48,3.54,0.0,有,,13
高雄市,岡山區,房地(土地+建物)+車位,柳橋東路1~30號,18.32,都市：其他:住宅區,,,1100324,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950512.0,92.7,3,2,2,有,有,3000000,32362.0,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLKMMHGGFFE87DA,51.5,6.74,0.0,有,,13
高雄市,鳳山區,房地(土地+建物),建國路三段271~300號,7.98,都市：其他:第三之一種住宅區,,,1100405,土地1建物1車位0,十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830827.0,110.13,3,2,2,有,有,4000000,36321.0,,0.0,0,陽台外推；,RPQPMLTKMHGGFGE68DA,77.77,10.52,0.0,有,,23
高雄市,大寮區,房地(土地+建物),成功路116巷31~60號,15.35,都市：其他:住宅區,,,1100413,土地1建物1車位0,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830621.0,127.22,4,2,2,有,有,3600000,28297.0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVOMLSLMHGGFLE96DA,89.99,0.0,12.68,有,59.0,17
高雄市,三民區,房地(土地+建物),大中一路235巷1~30號,7.39,都市：其他:第五種住宅區,,,1100402,土地1建物1車位0,七層，電梯樓梯間,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830523.0,102.7,3,2,2,有,有,4000000,38948.0,,0.0,0,,RPROMLTLMHGGFDE58EA,76.71,14.12,0.0,有,60.0,24
高雄市,三民區,房地(土地+建物)+車位,建元路9巷31~60號,37.66,都市：其他:第三種住宅區。,,,1100325,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850206.0,279.03000000000003,3,2,2,有,有,7000000,25087.0,坡道平面,0.0,0,,RPQNMLTLMHGGFDE38EA,90.72,148.68,0.0,有,,13
高雄市,岡山區,房地(土地+建物)+車位,岡山路89巷1~30號,33.4,都市：其他:住宅區,,,1100331,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950512.0,168.0,3,2,2,有,有,3150000,18750.0,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTLMHGGFFE48EA,91.85,13.32,0.0,有,61.0,13
高雄市,左營區,房地(土地+建物)+車位,海景街391~420號,33.41,都市：其他:第四種住宅區,,,1100331,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991216.0,173.82,3,2,2,有,有,3800000,21862.0,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLNJNHGGFEE97EA,94.86,8.49,0.0,有,66.0,14
高雄市,鼓山區,房地(土地+建物)+車位,文信路301~330號,14.02,都市：其他:第四種商業區,,,1100331,土地1建物1車位1,十三層，電梯樓梯間,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831015.0,164.17,3,2,2,有,有,9000000,54821.0,坡道平面,0.0,0,,RPVOMLTLMHGGFAE68EA,104.68,14.37,0.0,有,67.0,16
高雄市,鳳山區,房地(土地+建物)+車位,文衡路361~390號,19.12,都市：其他:第三之一種住宅區,,,1091111,土地1建物1車位1,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821210.0,159.57999999999996,4,2,2,有,有,6000000,37599.0,坡道機械,6.7,0,,RPROMLSLMHGGFGE68DA,113.6,9.18,0.0,有,,16
高雄市,鳳山區,房地(土地+建物)+車位,西湖街31~60號,20.57,都市：其他:第三之一種住宅區,,,1100412,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831115.0,127.31,3,2,2,有,有,4300000,33776.0,坡道平面,0.0,0,,RPSRMLNKMHGGFGE48DA,71.93,10.87,0.0,有,,15
高雄市,左營區,房地(土地+建物)+車位,立大路361~390號,18.89,都市：其他:第四種住宅區,,,1090917,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001003.0,155.1,3,2,2,有,有,10600000,68343.0,坡道平面,16.22,0,,RPQNMLKMMHGGFEE57DA,81.04,10.74,0.0,有,,13
高雄市,楠梓區,房地(土地+建物)+車位,榮新街1~30號,16.89,都市：其他:第五種住宅區,,,1100327,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970917.0,143.53,3,2,2,有,有,7500000,52254.0,坡道平面,23.23,0,含裝潢費；含傢俱設備費；,RPUPMLTLMHGGFEE98DA,67.76,13.14,0.0,有,,15
高雄市,左營區,房地(土地+建物)+車位,正心街61~90號,6.53,都市：其他:第五種商業區,,,1100423,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001028.0,88.26,2,2,1,有,有,7700000,87242.0,升降機械,5.08,0,,RPPPMLQLMHGGFEE18DA,47.13,5.57,0.0,有,93.0,15
高雄市,左營區,房地(土地+建物)+車位,海景街301~330號,36.44,都市：其他:第三種住宅區。,,,1100321,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991130.0,173.06,3,2,2,有,有,7200000,41604.0,坡道平面,0.0,0,,RPRNMLRJMHGGFEE08DA,94.86,8.49,0.0,有,96.0,13
高雄市,左營區,房地(土地+建物),文天路121~150號,9.13,都市：其他:第四種商業區,,,1100322,土地1建物1車位0,八層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840302.0,114.96,3,2,2,有,有,5200000,45233.0,,0.0,0,,RPVOMLKMLHGGFEE08DA,77.1,10.93,0.0,有,,17
高雄市,左營區,房地(土地+建物),新榮街51巷1~30號,13.81,都市：其他:第五種住宅區,,,1100320,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950306.0,123.47,3,2,2,有,有,8650000,70058.0,,0.0,0,,RPXNMLNLLHGGFEE38DA,79.41,8.6,0.0,有,,15
高雄市,三民區,房地(土地+建物)+車位,民族巷1~30號,9.11,都市：其他:第五種商業區,,,1100329,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960604.0,118.64,3,2,2,有,有,5500000,46359.0,坡道機械,6.25,0,,RPPNMLTLMHGGFDE18DA,68.76,13.02,0.0,有,98.0,15
高雄市,三民區,房地(土地+建物),大順二路31~60號,10.98,都市：其他:第三種特定商業專用區,,,1100304,土地2建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990401.0,84.96000000000002,2,1,1,有,有,5400000,63559.0,,0.0,0,包括約定之機車位一個。,RPTNMLTLMHGGFDE58DA,48.56,7.96,0.0,有,99.0,15
高雄市,三民區,房地(土地+建物),同盟三路271~300號,8.43,都市：其他:第四種住宅區,,,1100415,土地1建物1車位0,八層，電梯樓梯間,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830728.0,116.8,3,2,2,有,有,3990000,34161.0,,0.0,0,,RPTNMLKMMHGGFDE77DA,86.94,10.14,0.0,有,,24
高雄市,三民區,房地(土地+建物),正興路53巷1~30號,7.87,都市：其他:第四種商業區,,,1100405,土地1建物1車位0,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,811118.0,90.07,3,2,2,有,有,5000000,55512.0,,0.0,0,陽台外推；,RPWNMLNLMHGGFDE28DA,62.47,10.28,0.0,有,100.0,17
高雄市,鼓山區,房地(土地+建物)+車位,美術南五街271~300號,10.96,都市：其他:特定第五種住宅區,,,1100404,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011025.0,114.41,2,2,1,有,有,7500000,65554.0,坡道平面,16.93,0,附家具家電裝潢陽台外推；,RPROMLTLMHGGFAE18DA,57.27,6.82,0.0,有,113.0,15
高雄市,鼓山區,房地(土地+建物)+車位,裕誠路1141~1170號,12.74,都市：其他:第四種商業區,,,1100416,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830629.0,174.6,4,2,2,有,有,7500000,42955.0,坡道平面,15.59,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLSLMHGGFAE48DA,106.37,14.62,0.0,有,,19
高雄市,鼓山區,房地(土地+建物)+車位,美術南三路211~240號,29.89,都市：其他:特定第五種住宅區,,,1100404,土地1建物1車位2,十五層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950221.0,302.18,4,2,2,有,有,20350000,67344.0,坡道平面,35.01,0,,RPSOMLQLMHGGFAE97DA,164.7,19.93,0.0,有,,25
高雄市,鼓山區,房地(土地+建物),華榮路616巷1~30號,19.47,都市：其他:第四種住宅區,,,1100402,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010710.0,149.12,3,2,2,有,有,8580000,57538.0,,0.0,0,陽台外推；,RPTPMLLLMHGGFAE67DA,82.3,18.84,0.0,有,116.0,14
高雄市,前金區,房地(土地+建物)+車位,民生二路121~150號,12.4,都市：其他:第五種商業區,,,1100409,土地2建物1車位2,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,901016.0,197.32,3,2,2,有,有,12500000,63349.0,升降機械,25.86,0,,RPPQMLLLMHGGFAE37DA,106.54,14.44,0.0,有,,14
高雄市,鼓山區,房地(土地+建物)+車位,龍勝路151~180號,9.56,都市：其他:第四種商業區,,,1100407,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950809.0,92.49,2,2,1,有,有,7300000,78927.0,坡道機械,11.82,0,,RPRPMLSLMHGGFAE18DA,49.6,5.38,0.0,有,,15
高雄市,鼓山區,房地(土地+建物)+車位,南屏路841~870號,5.98,都市：其他:第四種商業區,,,1100330,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951205.0,73.35,3,2,2,有,有,7000000,95433.0,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTPMLTLMHGGFAE48DA,40.56,3.85,0.0,有,,19
高雄市,鼓山區,房地(土地+建物),明倫路451~480號,8.99,都市：其他:第四種商業區,,,1100425,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870525.0,115.07,3,2,2,有,有,5600000,48666.0,,0.0,0,,RPRNMLPLMHGGFAE67DA,73.62,8.31,0.0,有,118.0,13
高雄市,新興區,房地(土地+建物)+車位,七賢二路31~60號,9.21,都市：其他:第五種商業區,,,1100312,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060424.0,154.73,2,2,2,有,有,11080000,70632.0,坡道機械,14.85,1200000,含裝潢費；,RPVNMLTKMHGGFBE48DA,77.02,13.92,0.0,有,,15
高雄市,新興區,房地(土地+建物),復興一路61~90號,5.97,都市：其他:第五種商業區,,,1100324,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041023.0,72.18,2,1,1,有,有,5150000,71349.0,,0.0,0,,RPPPMLOKMHGGFBE57DA,40.63,6.41,0.0,有,120.0,15
高雄市,苓雅區,房地(土地+建物),武營路691~720號,12.96,都市：其他:第四種住宅區,,,1100312,土地2建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830428.0,106.77,3,2,2,有,有,5000000,46830.0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUOMLTLMHGGFBE58DA,75.51,12.08,0.0,有,121.0,13
高雄市,前鎮區,房地(土地+建物)+車位,文林街121~150號,5.97,都市：其他:第三種特定商業專用區,,,1100405,土地2建物1車位1,二十層，二十一層,三十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,880209.0,175.45,3,2,2,有,有,11300000,64406.0,坡道平面,34.75,0,,RPVOMLRJMHGGFCE38DA,87.35,9.19,0.0,有,,39
高雄市,前鎮區,房地(土地+建物),三多三路121~150號,2.19,都市：其他:第五種商業區,,,1100423,土地2建物1車位0,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840327.0,42.55,1,0,1,有,有,1880000,44183.0,,0.0,0,,RPXNMLTLMHGGFCE88DA,25.11,0.0,0.0,有,124.0,19
高雄市,三民區,房地(土地+建物),大順二路631~660號,3.82,都市：其他:第五種住宅區,,,1100322,土地1建物1車位0,八層，電梯樓梯間,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850325.0,41.75,1,1,1,有,有,2200000,52695.0,,0.0,0,,RPPQMLPLLHGGFDE97DA,30.94,4.24,0.0,有,,18
高雄市,三民區,房地(土地+建物)+車位,大福街211~240號,19.4,都市：其他:第三種住宅區。,,,1100408,土地1建物1車位1,七層，八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,861215.0,149.20999999999995,4,1,2,有,有,7280000,48790.0,坡道平面,21.15,0,夾層增建陽台外推；其他增建；,RPTOMLSLMHGGFDE58DA,74.6,17.81,0.0,有,,14
高雄市,左營區,房地(土地+建物)+車位,文川路421~450號,10.79,都市：其他:第四種商業區,,,1100111,土地1建物1車位1,九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860419.0,147.23000000000005,4,2,2,有,有,7360000,49990.0,坡道機械,0.0,0,,RPSRMLRKLHGGFEE58DA,90.17,13.26,0.0,有,,22
高雄市,左營區,房地(土地+建物)+車位,辛亥路241~270號,30.93,都市：其他:第三種住宅區。,,,1100218,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030703.0,189.69,2,2,2,有,有,14220000,74964.0,坡道平面,27.53,0,,RPSQMLSKLHGGFEE58DA,95.35,9.22,0.0,有,128.0,15
高雄市,楠梓區,房地(土地+建物)+車位,德民路426巷1~30號,12.53,都市：其他:第五種住宅區,,,1100321,土地1建物1車位1,十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851028.0,171.46,4,2,2,有,有,7000000,40826.0,坡道平面,0.0,0,,RPOOMLNLLHGGFEE57DA,97.89,16.14,0.0,有,,23
高雄市,左營區,房地(土地+建物),大中二路751~780號,10.75,都市：其他:第五種住宅區,,,1100304,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000628.0,91.27,2,2,1,有,有,3850000,42183.0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLQLMHGGFEE68DA,55.5,8.3,0.0,有,132.0,15
高雄市,楠梓區,房地(土地+建物),惠民路301~330號,9.47,都市：其他:第五種住宅區,,,1100412,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,見使用執照,890824.0,71.2,2,2,1,有,有,2380000,33427.0,,0.0,0,,RPUQMLOKMHGGFEE48DA,47.78,4.44,0.0,有,134.0,13
高雄市,岡山區,房地(土地+建物),中山北路121~150號,11.14,都市：其他:住宅區,,,1100401,土地2建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821125.0,106.19,3,2,2,有,有,4700000,44260.0,,0.0,0,,RPOPMLRJMHGGFFE08DA,76.0,8.36,0.0,有,,15
高雄市,左營區,房地(土地+建物),新莊一路121~150號,11.49,都市：其他:第五種住宅區,,,1100424,土地1建物1車位0,二十三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830811.0,150.06,3,2,2,有,有,7500000,49980.0,,0.0,0,,RPUPMLNJNHGGFEE28DA,102.6,11.74,0.0,有,,27
高雄市,大樹區,房地(土地+建物)+車位,新路61~90號,12.85,都市：其他:住宅區,,,1100322,土地1建物1車位1,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841211.0,121.77,2,2,2,有,有,3700000,30385.0,坡道機械,0.0,0,,RPWNMLRJMHGGFGE78DA,79.35,11.7,0.0,有,137.0,16
高雄市,前鎮區,房地(土地+建物)+車位,復興三路61~90號,54.38,都市：其他:第四種住宅區,,,1100302,土地3建物1車位3,八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021216.0,584.29,4,2,5,有,有,47000000,81729.0,坡道平面,75.29,5400000,,RPTOMLRJNHGGFCE38EA,294.25,48.31,0.0,有,,24
